4.0 out of 5 stars,"I've been searching for an all black zip-up jacket for awhile when I stumbled across this one. This jacket is quite thin like the description implies. I would definitely recommend ordering 1-2 sizes up as it seems to be more fitted; I'm not sure why the description reads ""Plus Size"" when it's definitely not. I am 5'4, 130 pounds and ordered a large. It is not as long as I'd prefer but I will still wear it and get a lot of use out of it.
            "
5.0 out of 5 stars,"I'm overall pretty skeptical of amazon reviews. I've been burnt before where everyone is like 'this is great!' and it was so bad. I took a chance on this because it seemed like there was a consensus with the reviews - really soft, fit well, good quality - and it really is. It was exactly what I was looking for, medium thickness so you're probably not wearing it in the summer but warm enough that it feels like a hoodie. I got the yellow which is a really nice mustard/gold color and it truly is soft and fits well. Overall good quality for the price.It does run small. I wear a size 14 and I pretty consistently wear Larges but after reading the reviews I went up to XL and it's perfect. Definitely wouldn't have fit in a L.
            "
5.0 out of 5 stars,"IT'S SO SOFT?? I WASN'T EXPECTING THAT AND I LOVE IT! The fit is a liittle bit smaller than I was expecting, but it's not too small! It's very fitted to a feminine figure which can be great! I went with a medium for the arm and shoulder length, cuz those were my exact sizes, and it fits like a glove. I'll probably go with a Large size for my next one because I like my clothes with just a bit of a loose fit, but the sizes seem to be pretty accurate!Also the color was a bit brighter than the photo, but that wasn't a problem for me, because I LOVE this color! I got it in ""aqua blue."" The one I received is more of a bright baby blue in person, whereas the photo is a bit more muted. If that matters to you, keep that in mind!IT ALSO PASSES THE ""HOOD TEST""--the hood is large enough to comfortable cover my entire head to just above the end of the bangs of my hair. It doesn't sit too far back/on the center of my head like some hoods I've dealt with, so I'm super happy!!
            "
4.0 out of 5 stars,"Like everyone has said, this runs SMALL. I am very pear shaped, wearing a 10/12 on top and 16 on the bottom. I wear a M in most cotton blend athletic wear tops (Champion, Nike, etc.) and wear a L in compression gear and higher end brands (Lorna Jane, Lululemon.)I ordered an XL, knowing that this item is not vanity sized. Wow, I could have purchased a 2X or 3X and either would probably still fit! This zips and doesn't ride up, bit I definitely would be wearing it over more than 1 thin base layer.This is a really well made hoodie. I ordered the charcoal color with thick drawstrings and am really impressed by the construction of this item. It is lightly fleeced inside, the cuffs are stretchy, and it's the perfect length for me. The zipper is a little sticky but I'm sure it'll get better with use, as it's solidly made.This hoodie is the perfect length for me but tall people may have some challenges with it.
            "
1.0 out of 5 stars,"I REALLY LOVE this shirt. It's so soft, it's super adorable and it's exactly what I was looking for. BUT...I am between a size 4 and 6, and I'm a firm medium. Since it's a sweatshirt I decided to size up so it would have some extra room in it and for it to be a little baggy but sadly it's pretty small. I washed it and it shrunk even more, and I didn't even dry it. I'm sad it's too small, even though I sized up.
            "
5.0 out of 5 stars,"Color and size are perfect. Quality is great. Not to thick or thin. I'm 5'9""  (128lbs) with a long torso and arms and the hoodie sleeves and length are just right. It's not too loose or or tight. Note I did size up to make sure it wasn't too fitted based on reviews. I really love that the color is as pictured AND that the hoodie washes very well. No shrinking, fading or pilling. I have several lululemon hoodies of different thickness and I prefer this one most of the time to wear since it's easy to take care of and a great price! My luluemon hoodies require to be laid flat to dry and/or steamed. I love them but if one accidentally gets in the dryer, it shrinks and the material looks a little worn. This is a better buy in my opinion.
            "
5.0 out of 5 stars,"This hoodie is just as lovely as one I had before, and wore to death! The yellow is accurate to the picture, if not a little bit brighter. The second picture is an accurate portrayal of its rich, taxicab yellow. The fit is divine; very comfortable but still fitted and flattering like a favored top should be! It should be noted, though, that I am usually a size XL and I ordered a XXXL. The other reviews convinced me that I needed to go up 2 sizes for it to fit, and they were definitely right. The size options are confusing, and I couldn't be sure if the XXXL or the 3XL was the way to go. Ultimately I made the right choice. The images I included were me trying it on fresh out of the plastic, so I don't know how it will wash, but if the size or shape changes at all I will include an update. Right now it's perfect!My measurements are 41-35-45; I'm an XL, sometimes 1X t-shirt size, and a 17/18 pant size. Hope that helps you to decide!:)
            "
1.0 out of 5 stars,"Sizing is way too small, even when ordering up.
            "
5.0 out of 5 stars,"This hoodie is awesome. Its fitted but not so tight its uncomfortable (I'm 5'5 and 125). The inside is soft. And the outside is comfortable. My biggest complaint with hoodies is always the fit and arm length and then that zippers dont hold up. The fit on this is perfect the arm length is long enough to go over the wrist and a little of my hands but not so long I have to roll it down. And the the zipper is good quality and does not catch (will post update in a bit to see if the zipper holds up).
            "
5.0 out of 5 stars,"I really like the jacket. It’s pretty warm for a fall day. I got the medium and I’m 135lbs 36D.  It’s snug when zipped up but not enough to be uncomfortable. The chest area is more snug than the sleeves. If you want more room I suggest a large, but know the sleeves will look larger as well. I recommend and would buy again.
            "
5.0 out of 5 stars,"This hoodie is larger in the shoulders and more snug at the waist/hips. It is made well and comfortable. I am 5’5 140 lbs and large fits well.**UPDATE** I got so many compliments on this hoodie when I wore it to work! I wish I could give it another star!
            "
5.0 out of 5 stars,"I got the pink, gray, and black striped one.  I love this jacket. Seems like very good quality, perfect for a cool day. Not super thick but not super thin. I love the colors. Very vibrant and matches the photo. I expect I'll be getting a lot of compliments as it's very unique.
            "
4.0 out of 5 stars,"The quality of the sweatshirt overall seems very good. The sleeves are long enough which I usually have an issue with, and inside seams soft and warm. I am however only giving 4 stars as it seems to run a bit smaller even than I thought. I normally wear a medium, and large that I ordered although wearable is going to be quite snug. Probably only be able to wear a tank or a cami underneath for it to be comfortable and also seems a bit short waisted, I am 5 10 and it hits right at the top of my jeans.
            "
2.0 out of 5 stars,"I purchased the Awohol0103_mauvepink hoodie and unfortunately will be returning it. I am 5'4"" and 125 lbs and ordered a size medium, based on the reviews. The body and arms fit much looser than I expected, but the sleeves were still too short and I would have preferred the body of it to be longer too. If it was a little more slim fitting (as the pictures make it appear) and about 2 inches longer for both the sleeves and overall length, I would have really liked it. The fleece lining is very soft and it has a nice weight to it, just didn't provide the flattering fit I was hoping for.
            "
